ID,SITECODE,SITENAME,GNIS_NAME,Mismatch,lat,lon,StationName,COMID,Comment,July.Q.mn,August.Q.mn,July.Q.md,August.Q.md
T01480400,USGS01480400,"Birch Run near Wagontown, PA",Birch Run,NA,40.02732614,-75.84494493,"Birch Run near Wagontown, PA",4648544,prox impoundment,4.955310778,4.463278416,3.681146837,2.888852151
T01480500,USGS01480500,West Branch Brandywine Creek a,West Branch Brandywine Creek,NA,39.98566144,-75.82744675,"West Branch Brandywine Creek at Coatesville, PA",932040162,suburban,50.5562484,44.15822195,40.09630073,28.85867641
T01480617,USGS01480617,West Branch Brandywine Creek a,West Branch Brandywine Creek,NA,39.96177343,-75.80133411,"West Branch Brandywine Creek at Modena, PA",4650580,suburban,58.15809767,51.20604956,46.42816435,33.25504921
T01480870,USGS01480870,East Branch Brandywine Creek b,East Branch Brandywine Creek,NA,39.96871912,-75.67327152,"East Branch Brandywine Creek below Downingtown, PA",4650548,suburban,93.50061763,84.76589751,77.7766411,56.83168075
T01481000,USGS01481000,Brandywine Creek at Chadds For,Brandywine Creek,NA,39.8698328,-75.59326233,"Brandywine Creek at Chadds Ford, PA",4652046,upstrm suburban,288.1317532,262.133291,226.8772173,166.7772072
T01481500,USGS01481500,BRANDYWINE CREEK AT WILMINGTON,Brandywine Creek,NA,39.76941667,-75.57327778,"BRANDYWINE CREEK AT WILMINGTON, DE",4655440,"prox impoundment, upstrm suburban",317.0654729,286.9932433,252.4656513,178.0861915
T01483500,USGS01483500,"LEIPSIC RIVER NEAR CHESWOLD, D",Leipsic River,NA,39.23288938,-75.6321503,"LEIPSIC RIVER NEAR CHESWOLD, DE",8075192,PLD,6.482478335,7.301622502,4.569060982,5.326124987
T01483666,USGS01483666,"Penrose B nr Pearsons Corner,",Penrose Branch,NA,39.16361111,-75.63277778,"Penrose B nr Pearsons Corner, DE",8074634,PLD,3.43816051,3.581369865,2.508785651,2.460160564
T01483990,USGS01483990,Black Swamp C nr Mastens Corne,Black Swamp Creek,NA,38.9758017,-75.60155375,"Black Swamp C nr Mastens Corner, DE",8076774,PLD,3.011999587,3.101147368,2.538490926,1.98632657
T01484036,USGS01484036,"Hudson B at Canterbury, DE",Hudson Branch,NA,39.03900176,-75.54714644,"Hudson B at Canterbury, DE",8074852,PLD,3.926201099,4.154106517,3.022557769,3.045733504
T01484050,USGS01484050,"PRATT BRANCH NEAR FELTON, DE",Pratt Branch,NA,39.01027778,-75.52897222,"PRATT BRANCH NEAR FELTON, DE",8074906,suburban,2.13743641,2.287164535,1.768428763,1.522838603
T01484534,USGS01484534,"SWAN CREEK NEAR MILLSBORO, DE",Swan Creek,NA,38.62290468,-75.25609451,"SWAN CREEK NEAR MILLSBORO, DE",8407557,PLD,3.690852222,4.293017026,3.316191032,3.089142802
T01484640,USGS01484640,"Unity Branch at Fairmount, DE",Unity Branch,NA,38.6625,-75.22194444,"Unity Branch at Fairmount, DE",8408907,PLD,3.739976234,4.308047269,3.313217983,3.149445241
T01484645,USGS01484645,PHILLIPS BRANCH NEAR FAIRMOUNT,Phillips Branch,NA,38.65844592,-75.20824223,"PHILLIPS BRANCH NEAR FAIRMOUNT, DE",8407417,suburban,3.736550804,4.30749138,3.294578728,3.115030503
T01484652,USGS01484652,"Bundicks Br nr Cool Spring, DE",Bundicks Branch,NA,38.71705682,-75.24907716,"Bundicks Br nr Cool Spring, DE",8408897,PLD,5.796032721,7.091563843,4.695892289,5.260906604
T0148471320,USGS0148471320,"BIRCH BRANCH AT SHOWELL, MD",Birch Branch,NA,38.40967273,-75.21242144,"BIRCH BRANCH AT SHOWELL, MD",8410499,PLD,2.931884539,4.729259062,2.209270893,2.469563927
T01484719,USGS01484719,"BASSETT CREEK NEAR IRONSHIRE,",NA,x,38.26764281,-75.24502704,"BASSETT CREEK NEAR IRONSHIRE, MD",8410515,PLD,1.301224321,2.021449319,0.955235789,1.093924707
T01485030,USGS01485030,"Aydylotte B at Pittsville, MD",Aydelotte Branch,NA,38.40094946,-75.41464037,"Aydylotte B at Pittsville, MD",8401297,"suburban, intensive agric",4.032488019,4.478938613,3.084305122,2.641692314
T01486100,USGS01486100,"ANDREWS BRANCH NEAR DELMAR, MD",Andrews Branch,NA,38.43761644,-75.52908933,"ANDREWS BRANCH NEAR DELMAR, MD",8384309,PLD,4.072507501,4.495430707,2.627071324,3.10020963
T01487000,USGS01487000,NANTICOKE RIVER NEAR BRIDGEVIL,Nanticoke River,NA,38.72833333,-75.56186111,"NANTICOKE RIVER NEAR BRIDGEVILLE, DE",8392898,PLD,53.76386415,52.56791309,40.73706673,39.97327272
T01487250,USGS01487250,"Chapel Br nr Seaford, DE",Chapel Branch,NA,38.64122562,-75.63937259,"Chapel Br nr Seaford, DE",8392444,PLD,5.058269592,5.018291585,3.979731691,3.767472094
T01487910,USGS01487910,"Meadow Br at Little Acres, DE",Meadow Branch,NA,38.50638889,-75.57722222,"Meadow Br at Little Acres, DE",8392004,"suburban, intensive agric",4.470823489,4.96972598,2.785774969,3.533310122
T01490140,USGS01490140,LITTLE BLACKWATER RIVER AT SEW,Little Blackwater River,NA,38.44527778,-76.08388889,"LITTLE BLACKWATER RIVER AT SEWARD, MD",8385829,tidal,21.69026341,21.65862034,19.16381855,17.0407913
T01490600,USGS01490600,"MEREDITH BRANCH NEAR SANDTOWN,",Meredith Branch,NA,39.03983554,-75.69742965,"MEREDITH BRANCH NEAR SANDTOWN, DE",9406136,intensive agric,5.782198567,6.12097627,4.343063425,3.752702088
T01491020,USGS01491020,"Gravelly Br nr Greensboro, MD",Gravelly Branch,NA,38.99094721,-75.76382078,"Gravelly Br nr Greensboro, MD",9407510,PLD,11.51528314,12.05227904,8.823255765,7.312681247
T01491050,USGS01491050,"SPRING BRANCH NEAR GREENSBORO,",Spring Branch,NA,38.94289152,-75.78993289,"SPRING BRANCH NEAR GREENSBORO, MD",9407670,PLD,3.104204325,3.250981771,2.47199013,2.062064845
T01492900,USGS01492900,"Jordan B nr Downs Chapel, DE",Jordan Branch,NA,39.21594478,-75.70437512,"Jordan B nr Downs Chapel, DE",4765046,PLD,2.545980232,2.699656766,1.780185572,1.934420735
T01493112,USGS01493112,CHESTERVILLE BRANCH NEAR CRUMP,NA,x,39.25705556,-75.94013889,"CHESTERVILLE BRANCH NEAR CRUMPTON, MD",4765418,PLD,4.836188429,5.211803446,3.747278595,3.776564906
T01493500,USGS01493500,MORGAN CREEK NEAR KENNEDYVILLE,Morgan Creek,NA,39.28002778,-76.01455556,"MORGAN CREEK NEAR KENNEDYVILLE, MD",4766828,PLD,8.57243189,8.655931115,7.143932021,6.557439515
T01545500,USGS01545500,West Branch Susquehanna River,West Branch Susquehanna River,NA,41.32451129,-77.75054245,"West Branch Susquehanna River at Renovo, PA",8135528,PLD,2298.291595,1890.638779,1690.686762,1049.08666
T01546400,USGS01546400,"Spring Creek at Houserville, P",Spring Creek,NA,40.83367261,-77.82750108,"Spring Creek at Houserville, PA",8140280,"suburban, intensive agric",38.94380402,36.54763164,29.55676345,24.25797354
T01555400,USGS01555400,East Mahantango Creek at Kling,Mahantango Creek,NA,40.66371459,-76.69125036,"East Mahantango Creek at Klingerstown, PA",4518680,PLD,28.57944964,21.71611866,23.98974762,16.11161787
T01559795,USGS01559795,"Bobs Creek near Pavia, PA",Bobs Creek,NA,40.27254928,-78.59843108,"Bobs Creek near Pavia, PA",4688867,PLD,11.83331843,7.922165482,9.757844322,5.291456455
T01563200,USGS01563200,Rays Br Juniata R bl Rays Dam,Raystown Branch Juniata River,NA,40.42896398,-77.99111351,"Rays Br Juniata R bl Rays Dam nr Huntingdon, PA",4688455,prox impoundment,465.1835681,250.8712626,319.1974084,159.0727492
T01567000,USGS01567000,"Juniata River at Newport, PA",Juniata River,NA,40.47915751,-77.12901188,"Juniata River at Newport, PA",4699925,"upstrm suburban, impoundment",1616.560778,1025.519561,1085.929645,698.7742616
T01569460,USGS01569460,Big Spring Creek at Big Spring,Big Spring Creek,NA,40.129533,-77.40720746,"Big Spring Creek at Big Spring, PA",4711318,spring,7.264139508,6.006004262,5.898170935,4.692274988
T01570500,USGS01570500,Susquehanna River at Harrisbur,Susquehanna River,NA,40.25481164,-76.88608461,"Susquehanna River at Harrisburg, PA",4710000,prox urban,13441.48435,10057.25984,10728.90093,6659.665773
T0157155010,USGS0157155010,"Swatara Creek, Site C1, at New",Swatara Creek,NA,40.65953336,-76.34689652,"Swatara Cr, Site C1, at Newtown, PA",4707616,mining,2.955571518,2.237727269,2.773219774,1.745015941
T0157155014,USGS0157155014,"Swatara Creek, Site C3, at New",Swatara Creek,NA,40.65786674,-76.34495201,"Swatara Cr, Site C3, at Newtown, PA",4707616,mining,2.955571518,2.237727269,2.773219774,1.745015941
T01571774,USGS01571774,"Lorberry Creek, Site E2-0, at",Lorberry Creek,NA,40.59222222,-76.43944444,"Lorberry Creek, Site E2-0, at Lorberry, PA",4707686,mining,3.787405783,3.085648252,3.401706996,2.351297653
T01571778,USGS01571778,Lorberry Creek near Lorberry J,Lorberry Creek,NA,40.58758894,-76.42606832,"Lorberry Creek near Lorberry Junction, PA",4707686,mining,3.787405783,3.085648252,3.401706996,2.351297653
T01571820,USGS01571820,"Swatara Creek at Ravine, PA",Swatara Creek,NA,40.58064485,-76.40467851,"Swatara Creek at Ravine, PA",4707716,prox suburban,41.780966,32.74740848,38.45602416,24.50126539
T01572950,USGS01572950,Indiantown Run near Harper Tav,Indiantown Run,NA,40.43897778,-76.59829919,"Indiantown Run near Harper Tavern, PA",4709768,PLD,4.136286464,3.103325831,3.557412156,2.175489083
T01573482,USGS01573482,"Manada Creek at Manada Gap, PA",Manada Creek,NA,40.40675469,-76.70913512,"Manada Creek at Manada Gap, PA",4708728,prox suburban,6.181664656,4.597795852,5.309132494,3.270548235
T01576712,USGS01576712,Little Conestoga Creek near Mi,Little Conestoga Creek,NA,40.02093138,-76.35884968,"Little Conestoga Creek near Millersville, PA",4722135,suburban,35.17581689,27.52698834,27.39223835,21.97355454
T01592500,USGS01592500,"PATUXENT RIV NEAR LAUREL, MD",Patuxent River,NA,39.11572222,-76.87375,"PATUXENT RIV NEAR LAUREL, MD",11905746,prox impoundment,91.82779069,72.4718467,82.83913328,61.24116051
T01595200,USGS01595200,"STONY RIVER NEAR MOUNT STORM,W",Stony River,NA,39.26954905,-79.26226255,"STONY RIVER NEAR MOUNT STORM, WV",14365536,upstrm impoundment,41.01076003,34.89823105,33.82598233,23.6058018
T01595500,USGS01595500,NORTH BRANCH POTOMAC RIVER AT,North Branch Potomac River,NA,39.39388889,-79.18169444,"NORTH BRANCH POTOMAC RIVER AT KITZMILLER, MD",14365188,PLD,205.1730197,158.9602668,168.4246469,109.4477821
T01595800,USGS01595800,NORTH BRANCH POTOMAC RIVER AT,North Branch Potomac River,NA,39.44511111,-79.11080556,"NORTH BRANCH POTOMAC RIVER AT BARNUM, WV",14365060,prox impoundment,228.4272526,171.7927421,190.6050231,111.8235514
T01596500,USGS01596500,"SAVAGE RIVER NEAR BARTON, MD",Savage River,NA,39.57005556,-79.10194444,"SAVAGE RIVER NEAR BARTON, MD",14364088,PLD,25.87140778,18.8211801,16.98568583,12.2118294
T01597500,USGS01597500,SAVAGE RIV BL SAVAGE RIV DAM N,Savage River,NA,39.50275,-79.12397222,"SAVAGE RIV BL SAVAGE RIV DAM NEAR BLOOMINGTON, MD",14364042,prox impoundment,66.95197149,47.96620054,46.00288671,30.31601293
T01598500,USGS01598500,NORTH BRANCH POTOMAC RIVER AT,North Branch Potomac River,NA,39.47919444,-79.065,"NORTH BRANCH POTOMAC RIVER AT LUKE, MD",14364980,upstrm impoundment,308.9100104,230.5075381,261.5139488,143.4730419
T01600000,USGS01600000,NORTH BRANCH POTOMAC RIVER AT,North Branch Potomac River,NA,39.56680556,-78.83955556,"NORTH BRANCH POTOMAC RIVER AT PINTO, MD",14363658,"upstrm suburban, impoundment",384.9380878,289.5794474,329.394327,179.3933074
T01608070,USGS01608070,SOUTH BRANCH POTOMAC RIVER NEA,South Branch Potomac River,NA,39.10399579,-78.96002719,"SOUTH BRANCH POTOMAC RIVER NEAR MOOREFIELD, WV",8420258,PLD,567.6387822,427.4615876,450.3577815,244.342469
T01608500,USGS01608500,SOUTH BRANCH POTOMAC RIVER NEA,South Branch Potomac River,NA,39.44729912,-78.65412401,"SOUTH BRANCH POTOMAC RIVER NEAR SPRINGFIELD, WV",8420360,PLD,652.1862691,472.8440331,544.729327,285.2749378
T01610400,USGS01610400,"WAITES RUN NEAR WARDENSVILLE,",Waites Run,NA,39.04262391,-78.59836716,"WAITES RUN NEAR WARDENSVILLE, WV",8433400,PLD,7.210012813,6.049882447,5.689171535,3.408475111
T01611500,USGS01611500,CACAPON RIVER NEAR GREAT CACAP,Cacapon River,NA,39.5823158,-78.30973117,"CACAPON RIVER NEAR GREAT CACAPON, WV",8431736,PLD,225.2852862,189.8516682,197.5274108,107.7524779
T01613900,USGS01613900,"HOGUE CREEK NEAR HAYFIELD, VA",Hogue Creek,NA,39.2145479,-78.28805916,"HOGUE CREEK NEAR HAYFIELD, VA",5895822,PLD,4.538041263,3.716852111,3.867117711,1.942623708
T01614060,USGS01614060,"POTOMAC RIVER AT WILLIAMSPORT,",Potomac River,NA,39.60818901,-77.84705449,"POTOMAC RIVER AT WILLIAMSPORT,",5891900,PLD,1970.825799,1383.810393,1846.354839,996.2267923
T01614830,USGS01614830,OPEQUON CREEK NEAR STEPHENS CI,Opequon Creek,NA,39.10899481,-78.20500111,"OPEQUON CREEK NEAR STEPHENS CITY, VA",5896068,"suburban, intensive agric",6.272952022,4.964766725,5.687961678,3.997806482
T01615000,USGS01615000,"OPEQUON CREEK NEAR BERRYVILLE,",Opequon Creek,NA,39.17472222,-78.07833333,"OPEQUON CREEK NEAR BERRYVILLE, VA",5895964,"suburban, intensive agric",23.52159577,16.45904502,21.25176848,12.96370591
T01616100,USGS01616100,"DRY MARSH RUN NEAR BERRYVILLE,",Dry Marsh Run,NA,39.19259167,-78.06863056,"DRY MARSH RUN NEAR BERRYVILLE, VA",5895892,intensive agric,4.507038353,3.19357333,3.953945663,2.410073767
T01616500,USGS01616500,OPEQUON CREEK NEAR MARTINSBURG,Opequon Creek,NA,39.42371047,-77.93860844,"OPEQUON CREEK NEAR MARTINSBURG, WV",5894384,upstrm suburban,131.0197935,88.27181286,122.4692271,75.8361602
T01621050,USGS01621050,"MUDDY CREEK AT MOUNT CLINTON,",Muddy Creek,NA,38.48679008,-78.96030749,"MUDDY CREEK AT MOUNT CLINTON, VA",5908085,intensive agric,7.156664544,6.614350214,5.406379441,4.510699985
T01622000,USGS01622000,"NORTH RIVER NEAR BURKETOWN, VA",North River,NA,38.3404051,-78.91363852,"NORTH RIVER NEAR BURKETOWN, VA",5908733,upstrm suburban,155.1794833,145.5476429,122.8970417,96.116808
T01625000,USGS01625000,"MIDDLE RIVER NEAR GROTTOES, VA",Middle River,NA,38.26179616,-78.8619703,"MIDDLE RIVER NEAR GROTTOES, VA",5908355,intensive agric,202.2920201,157.8392469,184.1036992,122.5313644
T01626000,USGS01626000,"SOUTH RIVER NEAR WAYNESBORO, V",South River,NA,38.05763621,-78.90807949,"SOUTH RIVER NEAR WAYNESBORO, VA",5908521,suburban,73.78215611,58.38329904,60.59231553,42.17047384
T01627500,USGS01627500,"SOUTH RIVER AT HARRISTON, VA",South River,NA,38.21874208,-78.83669152,"SOUTH RIVER AT HARRISTON, VA",5908375,upstrm urban,125.4005991,100.8828185,107.9334601,71.34432007
T01629500,USGS01629500,S F SHENANDOAH RIVER NEAR LURA,South Fork Shenandoah River,NA,38.6462305,-78.53473287,"S F SHENANDOAH RIVER NEAR LURAY, VA",5907167,"suburban, intensive agric",557.3272762,513.9938173,459.1590451,385.0086322
T01630700,USGS01630700,"GOONEY RUN NEAR GLEN ECHO, VA",Gooney Run,NA,38.83511474,-78.23194543,"GOONEY RUN NEAR GLEN ECHO, VA",5907049,PLD,15.1296352,12.59205205,12.08905529,7.599262852
T01631000,USGS01631000,S F SHENANDOAH RIVER AT FRONT,South Fork Shenandoah River,NA,38.91400059,-78.21083388,"S F SHENANDOAH RIVER AT FRONT ROYAL, VA",5907079,"suburban, intensive agric",655.2149742,600.0128136,542.6250234,442.7947227
T01632000,USGS01632000,N F SHENANDOAH RIVER AT COOTES,North Fork Shenandoah River,NA,38.63706254,-78.852803,"N F SHENANDOAH RIVER AT COOTES STORE, VA",8441037,PLD,68.08712482,58.03455056,50.52741163,19.61794498
T01632082,USGS01632082,"LINVILLE CREEK AT BROADWAY, VA",Linville Creek,NA,38.60678588,-78.80335705,"LINVILLE CREEK AT BROADWAY, VA",8441047,"suburban, intensive agric",18.15919717,14.64755843,13.97639743,9.459605079
T01632900,USGS01632900,"SMITH CREEK NEAR NEW MARKET, V",Smith Creek,NA,38.69345016,-78.64279353,"SMITH CREEK NEAR NEW MARKET, VA",8441303,PLD,37.99210811,31.51733968,32.60046182,24.26656993
T01633000,USGS01633000,N F SHENANDOAH RIVER AT MOUNT,North Fork Shenandoah River,NA,38.74567048,-78.63890417,"N F SHENANDOAH RIVER AT MOUNT JACKSON, VA",8441291,PLD,212.9590998,171.4368336,167.9277103,108.7604075
T01634000,USGS01634000,N F SHENANDOAH RIVER NEAR STRA,North Fork Shenandoah River,NA,38.9767759,-78.33611522,"N F SHENANDOAH RIVER NEAR STRASBURG, VA",8441253,prox suburban,293.1259882,238.3056426,228.541606,156.3893351
T01634500,USGS01634500,"CEDAR CREEK NEAR WINCHESTER, V",Cedar Creek,NA,39.08121763,-78.32944861,"CEDAR CREEK NEAR WINCHESTER, VA",8440459,PLD,32.80476351,25.24840563,27.14503038,14.91710459
T01635090,USGS01635090,CEDAR CREEK ABOVE HWY 11 NEAR,Cedar Creek,NA,39.00677495,-78.31639238,"CEDAR CREEK ABOVE HWY 11 NEAR MIDDLETOWN, VA",8440399,mining,50.98365595,41.96603146,43.22663796,28.45314024
T01635500,USGS01635500,"PASSAGE CREEK NEAR BUCKTON, VA",Passage Creek,NA,38.95816564,-78.26666852,"PASSAGE CREEK NEAR BUCKTON, VA",8441257,PLD,36.39069983,27.62264203,28.96463458,19.95254092
T01636242,USGS01636242,CROOKED RUN BELOW HWY 340 AT R,Crooked Run,NA,38.95511013,-78.1972225,"CROOKED RUN BELOW HWY 340 AT RIVERTON, VA",8446268,prox suburban,16.2590153,10.50406242,14.8492634,7.579127147
T0163626650,USGS0163626650,MANASSAS RUN AT RT 645 NEAR FR,NA,x,38.93421948,-78.12810217,"MANASSAS RUN AT RT 645 NEAR FRONT ROYAL, VA",8446278,prox suburban,6.708227809,4.311759348,5.647820859,3.052438313
T01636316,USGS01636316,SPOUT RUN AT RT 621 NEAR MILLW,Spout Run,NA,39.067025,-78.00375278,"SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",8445436,PLD,8.35319411,6.274698527,7.216708902,4.644887725
T01636770,USGS01636770,"POTOMAC RIVER AT BRUNSWICK, MD",NA,x,39.30808679,-77.62700487,"POTOMAC RIVER AT BRUNSWICK, MD",4507592,PLD,3582.975327,2775.726259,3208.699553,2041.242046
T01643700,USGS01643700,"GOOSE CREEK NEAR MIDDLEBURG, V",Goose Creek,NA,38.98649818,-77.79666143,"GOOSE CREEK NEAR MIDDLEBURG, VA",4508450,PLD,49.75574354,33.54475151,40.28271538,21.49474505
T01644280,USGS01644280,"BROAD RUN NEAR LEESBURG, VA",Broad Run,NA,39.04641667,-77.43238889,"BROAD RUN NEAR LEESBURG, VA",4506736,urban,33.25501837,22.26230144,25.90528814,16.0178659
T01645704,USGS01645704,DIFFICULT RUN ABOVE FOX LAKE N,Difficult Run,NA,38.88469518,-77.33242934,"DIFFICULT RUN ABOVE FOX LAKE NEAR FAIRFAX, VA",4509120,suburban,2.647596924,1.789417346,2.166726326,1.593610817
T01645762,USGS01645762,S F LITTLE DIFFICULT RUN ABOVE,South Fork Little Difficult Run,NA,38.90888916,-77.33826272,"S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA, VA",4509040,suburban,1.278061339,0.860853286,1.028200214,0.709797073
T01646000,USGS01646000,DIFFICULT RUN NEAR GREAT FALLS,Difficult Run,NA,38.97594346,-77.24581439,"DIFFICULT RUN NEAR GREAT FALLS, VA",4509202,suburban,26.92809271,18.20088529,21.63847244,14.40106202
T01646305,USGS01646305,DEAD RUN AT WHANN AVENUE NEAR,Dead Run,NA,38.95977716,-77.17567426,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",4508904,suburban,1.380070217,0.938036587,1.153254226,0.707216092
T01646500,USGS01646500,"POTOMAC RIVER NEAR WASH, DC LI",Potomac River,NA,38.94977778,-77.12763889,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",4512772,prox urban,4476.209619,3315.18514,3917.925306,2545.934906
T01648010,USGS01648010,ROCK CREEK AT JOYCE RD WASHING,Rock Creek,NA,38.96027732,-77.04175485,"ROCK CREEK AT JOYCE RD WASHINGTON, DC",22338431,suburban,34.85816099,26.60257724,32.30943657,22.01409091
T01649190,USGS01649190,PAINT BRANCH NEAR COLLEGE PARK,Paint Branch,NA,39.03313889,-76.96427778,"PAINT BRANCH NEAR COLLEGE PARK, MD",22336379,suburban,7.596069898,5.935775665,6.607433759,5.015496191
T01649500,USGS01649500,NORTH EAST BRANCH ANACOSTIA RI,Northeast Branch Anacostia River,NA,38.96025,-76.92597222,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",22337975,suburban,42.64818585,32.22305414,37.65342984,26.44236762
T01651000,USGS01651000,NW BRANCH ANACOSTIA RIVER NEAR,Northwest Branch Anacostia River,NA,38.95233333,-76.96605556,"NORTHWEST BR ANACOSTIA RIVER NR HYATTSVILLE, MD",22337977,suburban,28.0095758,21.1888874,25.13535917,17.92309155
T01652500,USGS01652500,"FOURMILE RUN AT ALEXANDRIA, VA",Four Mile Run,NA,38.84333333,-77.08586111,"FOURMILE RUN AT ALEXANDRIA, VA",22340313,urban,6.636105564,4.848670596,5.95370489,3.821969842
T01654000,USGS01654000,"ACCOTINK CREEK NEAR ANNANDALE,",Accotink Creek,NA,38.81289066,-77.22831581,"ACCOTINK CREEK NEAR ANNANDALE, VA",22340331,suburban,11.5108534,7.835555931,9.430752256,6.686931724
T01656000,USGS01656000,"Cedar Run near Catlett, VA",Cedar Run,NA,38.63678689,-77.62498972,"CEDAR RUN NEAR CATLETT, VA",22339947,PLD,43.86830326,31.94102167,31.94533695,21.54223218
T01656903,USGS01656903,FLATLICK BRANCH ABOVE FROG BRA,Flatlick Branch,NA,38.88238992,-77.43190475,"FLATLICK BRANCH ABOVE FROG BRANCH AT CHANTILLY, VA",22338645,urban,1.773074481,1.185964962,1.434223618,0.908458973
T01658000,USGS01658000,MATTAWOMAN CREEK NEAR POMONKEY,Mattawoman Creek,NA,38.59613889,-77.05602778,"MATTAWOMAN CREEK NEAR POMONKEY, MD",4529063,upstrm suburban,23.83287561,18.21246819,18.95945671,13.89968648
T01660400,USGS01660400,AQUIA CREEK NEAR GARRISONVILLE,Aquia Creek,NA,38.49040138,-77.43359421,"AQUIA CREEK NEAR GARRISONVILLE, VA",4533657,suburban,13.49030217,8.419669195,10.52727234,5.319183789
T01663500,USGS01663500,"HAZEL RIVER AT RIXEYVILLE, VA",Hazel River,NA,38.59178867,-77.9649962,"HAZEL RIVER AT RIXEYVILLE, VA",8465423,PLD,179.9237184,126.187359,147.3830095,85.24006991
